,0,1
9835,263245_112805,wallis/
9836,271570_109935,ticino/
9837,263820_112785,wallis/
9838,249820_111760,genf/
9839,269210_117870,goesch/
9840,257125_125435,jura/
9841,249895_111545,genf/
9842,249720_111890,genf/
9843,263800_112760,wallis/
9844,271585_109895,ticino/
9845,257610_125000,jura/
9846,264425_113070,wallis/
9847,268850_117375,goesch/
9848,271475_109800,ticino/
9849,257095_125670,jura/
9850,263390_112700,wallis/
9851,262060_112875,wallis/
9852,268820_117215,goesch/
9853,262600_112835,wallis/
9854,271580_109920,ticino/
9855,268870_116930,goesch/
9856,264420_113115,wallis/
9857,261560_112895,wallis/
9858,268995_117515,goesch/
9859,263255_112800,wallis/
9860,257125_125450,jura/
9861,269200_117890,goesch/
9862,263410_112690,wallis/
9863,249065_111655,genf/
9864,249260_111950,genf/
9865,257625_125185,jura/
9866,257140_125420,jura/
9867,268845_117320,goesch/
9868,271445_109800,ticino/
9869,269145_117715,goesch/
9870,268835_116905,goesch/
9871,249105_111725,genf/
9872,249670_111960,genf/
9873,269280_117945,goesch/
9874,256810_126100,jura/
9875,263180_112815,wallis/
9876,249750_111860,genf/
9877,249850_111605,genf/
9878,271510_109985,ticino/
9879,249825_111755,genf/
9880,256910_125890,jura/
9881,249545_111995,genf/
9882,263110_112835,wallis/
9883,257295_125240,jura/
9884,263670_112745,wallis/
9885,257055_125745,jura/
9886,263200_112825,wallis/
9887,268825_116955,goesch/
9888,268840_116900,goesch/
9889,269185_117820,goesch/
9890,262455_112845,wallis/
9891,257645_124955,jura/
9892,249375_111950,genf/
9893,271490_110560,ticino/
9894,249830_111735,genf/
9895,268990_117500,goesch/
9896,256925_125880,jura/
9897,268825_117000,goesch/
9898,248870_111520,genf/
9899,271535_110120,ticino/
9900,271595_110265,ticino/
9901,268905_117375,goesch/
9902,264290_113035,wallis/
9903,249660_112005,genf/
9904,263950_112855,wallis/
9905,262690_112835,wallis/
9906,268850_117205,goesch/
9907,268975_117470,goesch/
9908,268890_117385,goesch/
9909,271480_109855,ticino/
9910,269270_117945,goesch/
9911,268845_117250,goesch/
9912,271520_110595,ticino/
9913,261970_112845,wallis/
9914,249880_111480,genf/
9915,263395_112625,wallis/
9916,263390_112615,wallis/
9917,271580_109895,ticino/
9918,271520_110825,ticino/
9919,257125_125480,jura/
9920,269335_117995,goesch/
9921,249050_111640,genf/
9922,263350_112715,wallis/
9923,257415_125190,jura/
9924,249665_111970,genf/
9925,263605_112715,wallis/
9926,257660_124950,jura/
9927,264415_113105,wallis/
9928,269105_117665,goesch/
9929,263515_112705,wallis/
9930,257285_125205,jura/
9931,271515_109910,ticino/
9932,262930_112845,wallis/
9933,271480_109830,ticino/
9934,268850_117340,goesch/
9935,249880_111445,genf/
9936,264175_112985,wallis/
9937,261950_112855,wallis/
9938,256815_126080,jura/
9939,262295_112840,wallis/
9940,268835_117320,goesch/
9941,261715_112855,wallis/
9942,249905_111535,genf/
9943,249190_111920,genf/
9944,263345_112725,wallis/
9945,262915_112850,wallis/
9946,257200_125385,jura/
9947,262480_112845,wallis/
9948,262855_112835,wallis/
9949,257440_125200,jura/
9950,263400_112615,wallis/
9951,263080_112840,wallis/
9952,262300_112825,wallis/
9953,257615_125195,jura/
9954,261575_112885,wallis/
9955,263485_112700,wallis/
9956,257050_125785,jura/
9957,271540_110660,ticino/
9958,264245_113015,wallis/
9959,269005_117520,goesch/
9960,262580_112835,wallis/
9961,257115_125445,jura/
9962,262510_112865,wallis/
9963,271575_109720,ticino/
9964,271485_110415,ticino/
9965,257590_125185,jura/
9966,271485_110955,ticino/
9967,269175_117765,goesch/
9968,257385_125180,jura/
9969,257080_125675,jura/
9970,262565_112835,wallis/
9971,268830_116980,goesch/
9972,249405_111935,genf/
9973,249365_111945,genf/
9974,262770_112845,wallis/
9975,249500_111975,genf/
9976,271540_110610,ticino/
9977,256805_126045,jura/
9978,268890_117420,goesch/
9979,269205_117845,goesch/
9980,264305_113020,wallis/
9981,257605_125005,jura/
9982,249855_111575,genf/
9983,268815_117045,goesch/
9984,257135_125525,jura/
9985,249665_111995,genf/
9986,249560_112000,genf/
9987,261775_112815,wallis/
9988,271500_110405,ticino/
9989,249295_111970,genf/
9990,261715_112845,wallis/
9991,271550_110720,ticino/
9992,249815_111830,genf/
9993,264440_113110,wallis/
9994,271505_110530,ticino/
9995,262125_112855,wallis/
9996,249875_111515,genf/
9997,249180_111900,genf/
9998,271495_110905,ticino/
9999,257595_125205,jura/
10000,271475_110950,ticino/
10001,271470_109850,ticino/
10002,249715_111915,genf/
10003,269100_117640,goesch/
10004,268945_117460,goesch/
10005,263575_112720,wallis/
10006,269160_117720,goesch/
10007,271525_109930,ticino/
10008,249515_111975,genf/
10009,257285_125310,jura/
10010,249900_111545,genf/
10011,271605_110315,ticino/
10012,257650_125100,jura/
10013,262650_112830,wallis/
10014,263775_112765,wallis/
10015,264295_113015,wallis/
10016,271585_109880,ticino/
10017,249830_111755,genf/
10018,249530_111970,genf/
10019,249385_111920,genf/
10020,257075_125655,jura/
10021,261740_112825,wallis/
10022,262675_112840,wallis/
10023,271505_110865,ticino/
10024,262200_112855,wallis/
10025,249175_111885,genf/
10026,257015_125775,jura/
10027,263055_112855,wallis/
10028,271495_109900,ticino/
10029,271505_109870,ticino/
10030,269180_117750,goesch/
10031,257135_125465,jura/
10032,271500_110415,ticino/
10033,248945_111515,genf/
10034,261600_112875,wallis/
10035,264320_113040,wallis/
10036,268985_117490,goesch/
10037,268865_116915,goesch/
10038,262105_112865,wallis/
10039,264230_113000,wallis/
10040,262000_112865,wallis/
10041,264025_112910,wallis/
10042,263145_112835,wallis/
10043,261545_112895,wallis/
10044,271515_110025,ticino/
10045,257485_125195,jura/
10046,249940_111515,genf/
10047,271565_110685,ticino/
10048,249670_111995,genf/
10049,249835_111820,genf/
10050,249890_111585,genf/
10051,262105_112875,wallis/
10052,268805_116930,goesch/
10053,248840_111520,genf/
10054,271550_110610,ticino/
10055,263475_112710,wallis/
10056,249905_111455,genf/
10057,264415_113145,wallis/
10058,271540_110750,ticino/
10059,271550_110625,ticino/
10060,263705_112730,wallis/
10061,268810_116875,goesch/
10062,262100_112865,wallis/
10063,256820_125975,jura/
10064,249900_111460,genf/
10065,249865_111455,genf/
10066,271530_110595,ticino/
10067,271505_109900,ticino/
10068,269195_117835,goesch/
10069,262995_112860,wallis/
10070,249885_111565,genf/
10071,268990_117550,goesch/
10072,263280_112770,wallis/
10073,263590_112730,wallis/
10074,257665_124920,jura/
10075,264165_112975,wallis/
10076,256875_125925,jura/
10077,271575_109975,ticino/
10078,263565_112715,wallis/
10079,249080_111685,genf/
10080,263865_112800,wallis/
10081,249060_111675,genf/
10082,249685_112010,genf/
10083,269155_117720,goesch/
10084,268895_117300,goesch/
10085,249165_111785,genf/
10086,271455_109785,ticino/
10087,263320_112730,wallis/
10088,257635_124955,jura/
10089,268940_117455,goesch/
10090,257145_125495,jura/
10091,261950_112845,wallis/
10092,271550_110650,ticino/
10093,264405_113075,wallis/
10094,263245_112785,wallis/
10095,262585_112850,wallis/
10096,263390_112695,wallis/
10097,271500_110085,ticino/
10098,262105_112880,wallis/
10099,269195_117820,goesch/
10100,268960_117490,goesch/
10101,268925_117435,goesch/
10102,264225_112995,wallis/
10103,271480_109805,ticino/
10104,261795_112830,wallis/
10105,262450_112855,wallis/
10106,271500_110910,ticino/
10107,263365_112715,wallis/
10108,262570_112850,wallis/
10109,262475_112870,wallis/
10110,264365_113045,wallis/
10111,261650_112865,wallis/
10112,256800_126100,jura/
10113,256985_125790,jura/
10114,269155_117730,goesch/
10115,262970_112845,wallis/
10116,271535_110035,ticino/
10117,249945_111545,genf/
10118,262180_112865,wallis/
10119,262695_112820,wallis/
10120,262800_112830,wallis/
10121,249090_111685,genf/
10122,268865_117365,goesch/
10123,262680_112840,wallis/
10124,268840_117335,goesch/
10125,257080_125725,jura/
10126,271480_110525,ticino/
10127,257435_125185,jura/
10128,262125_112875,wallis/
10129,271515_110575,ticino/
10130,257335_125175,jura/
10131,269070_117620,goesch/
10132,249905_111505,genf/
10133,256810_126075,jura/
10134,268835_117300,goesch/
10135,262430_112845,wallis/
10136,257690_124895,jura/
10137,263860_112820,wallis/
10138,271560_110000,ticino/
10139,256815_126065,jura/
10140,263270_112765,wallis/
10141,263740_112750,wallis/
10142,263730_112735,wallis/
10143,262595_112840,wallis/
10144,271510_110055,ticino/
10145,263800_112765,wallis/
10146,268810_117030,goesch/
10147,249075_111675,genf/
10148,249335_111930,genf/
10149,263025_112850,wallis/
10150,271510_110545,ticino/
10151,263630_112735,wallis/
10152,271520_110025,ticino/
10153,268990_117520,goesch/
10154,271530_110850,ticino/
10155,262640_112825,wallis/
10156,269140_117720,goesch/
10157,249830_111745,genf/
10158,249525_111975,genf/
10159,269150_117725,goesch/
10160,261680_112850,wallis/
10161,269350_117995,goesch/
10162,257670_124940,jura/
10163,249420_111990,genf/
10164,257635_125175,jura/
10165,262790_112825,wallis/
10166,264220_113000,wallis/
10167,263650_112730,wallis/
10168,257135_125420,jura/
10169,257065_125730,jura/
10170,271510_110020,ticino/
10171,264225_112980,wallis/
10172,271560_110740,ticino/
10173,249855_111615,genf/
10174,268960_117455,goesch/
10175,261935_112850,wallis/
10176,256810_126040,jura/
10177,249685_112040,genf/
10178,257595_125180,jura/
10179,271510_110855,ticino/
10180,257255_125345,jura/
10181,271480_110400,ticino/
10182,262240_112845,wallis/
10183,249395_111980,genf/
10184,248890_111510,genf/
10185,271565_110240,ticino/
10186,257615_125165,jura/
10187,249915_111560,genf/
10188,264265_113000,wallis/
10189,257060_125715,jura/
10190,249925_111475,genf/
10191,256935_125835,jura/
10192,249830_111780,genf/
10193,257640_125080,jura/
10194,262160_112860,wallis/
10195,249220_111925,genf/
10196,271505_109905,ticino/
10197,249905_111485,genf/
10198,249820_111770,genf/
10199,263070_112840,wallis/
10200,262015_112865,wallis/
10201,257510_125200,jura/
10202,264295_113010,wallis/
10203,262285_112840,wallis/
10204,249580_111990,genf/
10205,264430_113120,wallis/
10206,271455_109805,ticino/
10207,263325_112730,wallis/
10208,262520_112840,wallis/
10209,248955_111515,genf/
10210,261615_112885,wallis/
10211,269335_117990,goesch/
10212,249675_112025,genf/
10213,271600_110310,ticino/
10214,256815_126110,jura/
10215,264430_113090,wallis/
10216,257645_124960,jura/
10217,264255_112990,wallis/
10218,249860_111600,genf/
10219,262645_112840,wallis/
10220,257120_125530,jura/
10221,271580_110275,ticino/
10222,271570_110250,ticino/
10223,248930_111515,genf/
10224,249160_111830,genf/
10225,263620_112735,wallis/
10226,271520_110050,ticino/
10227,271525_110385,ticino/
10228,263145_112820,wallis/
10229,249875_111650,genf/
10230,264030_112915,wallis/
10231,263580_112720,wallis/
10232,264295_113020,wallis/
10233,271570_109980,ticino/
10234,262745_112840,wallis/
10235,263195_112810,wallis/
10236,264380_113045,wallis/
10237,271485_110515,ticino/
10238,257300_125245,jura/
10239,249665_111945,genf/
10240,264205_112980,wallis/
10241,263640_112740,wallis/
10242,271555_110645,ticino/
10243,268820_117045,goesch/
10244,261885_112845,wallis/
10245,257610_125015,jura/
10246,269030_117570,goesch/
10247,249040_111630,genf/
10248,268830_117215,goesch/
10249,249760_111830,genf/
10250,249345_111935,genf/
10251,264140_112960,wallis/
10252,256820_125985,jura/
10253,249595_111965,genf/
10254,268810_117040,goesch/
10255,263415_112705,wallis/
10256,269310_117965,goesch/
10257,249850_111780,genf/
10258,271540_110690,ticino/
10259,262035_112860,wallis/
10260,264405_113050,wallis/
10261,248880_111525,genf/
10262,262810_112835,wallis/
10263,262720_112835,wallis/
10264,249000_111560,genf/
10265,257010_125785,jura/
10266,269320_117975,goesch/
10267,256890_125900,jura/
10268,263755_112740,wallis/
10269,271525_110140,ticino/
10270,249110_111765,genf/
10271,271545_110195,ticino/
10272,263235_112800,wallis/
10273,271550_110230,ticino/
10274,249505_111995,genf/
10275,256800_126125,jura/
10276,257290_125330,jura/
10277,262155_112850,wallis/
10278,249015_111550,genf/
10279,262505_112865,wallis/
10280,263385_112685,wallis/
10281,264315_113020,wallis/
10282,263620_112730,wallis/
10283,249540_111980,genf/
10284,263145_112825,wallis/
10285,261920_112840,wallis/
10286,264005_112905,wallis/
10287,264390_113050,wallis/
10288,249515_111990,genf/
10289,249770_111830,genf/
10290,263600_112715,wallis/
10291,248900_111515,genf/
10292,249085_111705,genf/
10293,271475_110910,ticino/
10294,257315_125245,jura/
10295,262330_112825,wallis/
10296,268795_116855,goesch/
10297,263780_112755,wallis/
10298,269040_117610,goesch/
10299,249870_111675,genf/
10300,249875_111660,genf/
10301,249885_111455,genf/
10302,249030_111625,genf/
10303,268960_117440,goesch/
10304,269150_117720,goesch/
10305,271550_110640,ticino/
10306,263195_112805,wallis/
10307,263405_112600,wallis/
10308,268795_116885,goesch/
10309,262350_112840,wallis/
10310,249885_111535,genf/
10311,249100_111735,genf/
10312,269145_117710,goesch/
10313,268790_116860,goesch/
10314,257620_125135,jura/
10315,249570_111980,genf/
10316,256790_126130,jura/
10317,256815_126000,jura/
10318,249220_111915,genf/
10319,262150_112865,wallis/
10320,257015_125785,jura/
10321,257635_125145,jura/
10322,257180_125380,jura/
10323,261875_112845,wallis/
10324,268870_117290,goesch/
10325,262270_112845,wallis/
10326,248945_111510,genf/
10327,262780_112845,wallis/
10328,249210_111905,genf/
10329,256990_125785,jura/
10330,249950_111540,genf/
10331,257310_125200,jura/
10332,264365_113040,wallis/
10333,264355_113055,wallis/
10334,271475_110055,ticino/
10335,263315_112745,wallis/
10336,261630_112875,wallis/
10337,263900_112835,wallis/
10338,257460_125195,jura/
10339,271560_110785,ticino/
10340,262245_112850,wallis/
10341,271555_110735,ticino/
10342,256775_126140,jura/
10343,271515_110365,ticino/
10344,262355_112820,wallis/
10345,271590_110340,ticino/
10346,257305_125220,jura/
10347,256820_126065,jura/
10348,249865_111555,genf/
10349,271545_110200,ticino/
10350,261910_112830,wallis/
10351,263045_112840,wallis/
10352,257645_124945,jura/
10353,249425_111970,genf/
10354,261590_112900,wallis/
10355,271505_110575,ticino/
10356,249840_111560,genf/
10357,257085_125660,jura/
10358,249700_111930,genf/
10359,261555_112915,wallis/
10360,271485_110490,ticino/
10361,262630_112820,wallis/
10362,269230_117930,goesch/
10363,249325_111940,genf/
10364,249165_111800,genf/
10365,262215_112845,wallis/
10366,261900_112845,wallis/
10367,271545_110015,ticino/
10368,249850_111475,genf/
10369,269000_117495,goesch/
10370,263525_112710,wallis/
10371,249155_111865,genf/
10372,257065_125755,jura/
10373,249870_111445,genf/
10374,262005_112870,wallis/
10375,271460_109840,ticino/
10376,256800_126080,jura/
10377,261920_112855,wallis/
10378,249800_111835,genf/
10379,256815_126090,jura/
10380,257305_125175,jura/
10381,271485_109840,ticino/
10382,249875_111625,genf/
10383,271575_109800,ticino/
10384,261720_112840,wallis/
10385,249125_111755,genf/
10386,249140_111765,genf/
10387,268815_117020,goesch/
10388,257635_125180,jura/
10389,269245_117940,goesch/
10390,257285_125345,jura/
10391,249375_111945,genf/
10392,271540_110725,ticino/
10393,271490_110460,ticino/
10394,271575_110785,ticino/
10395,256980_125790,jura/
10396,269235_117930,goesch/
10397,271475_109850,ticino/
10398,249090_111725,genf/
10399,248825_111515,genf/
10400,249900_111535,genf/
10401,257595_125030,jura/
10402,264030_112910,wallis/
10403,271595_110305,ticino/
10404,263615_112720,wallis/
10405,256825_125975,jura/
10406,257130_125530,jura/
10407,263390_112715,wallis/
10408,249475_111990,genf/
10409,257610_125170,jura/
10410,269200_117790,goesch/
10411,257340_125175,jura/
10412,257295_125230,jura/
10413,263385_112695,wallis/
10414,268905_117410,goesch/
10415,268955_117450,goesch/
10416,249865_111595,genf/
10417,271570_109705,ticino/
10418,249795_111820,genf/
10419,264100_112945,wallis/
10420,249315_111965,genf/
10421,263305_112735,wallis/
10422,269325_117995,goesch/
10423,249665_111975,genf/
10424,264425_113125,wallis/
10425,271485_110495,ticino/
10426,262590_112825,wallis/
10427,271600_110305,ticino/
10428,268990_117515,goesch/
10429,257590_125195,jura/
10430,263925_112845,wallis/
10431,261990_112875,wallis/
10432,249280_111960,genf/
10433,261555_112910,wallis/
10434,271585_109775,ticino/
10435,268995_117485,goesch/
10436,271525_109995,ticino/
10437,249045_111640,genf/
10438,261640_112860,wallis/
10439,263945_112850,wallis/
10440,263340_112715,wallis/
10441,249845_111595,genf/
10442,257130_125565,jura/
10443,268990_117535,goesch/
10444,268825_116970,goesch/
10445,269130_117710,goesch/
10446,269235_117945,goesch/
10447,256980_125815,jura/
10448,257120_125485,jura/
10449,263120_112845,wallis/
10450,271525_109965,ticino/
10451,263240_112790,wallis/
10452,249875_111530,genf/
10453,269020_117545,goesch/
10454,257065_125710,jura/
10455,268860_116925,goesch/
10456,271505_110860,ticino/
10457,271585_110330,ticino/
10458,249155_111845,genf/
10459,269125_117665,goesch/
10460,262280_112840,wallis/
10461,271575_109785,ticino/
10462,249850_111530,genf/
10463,263190_112820,wallis/
10464,249860_111540,genf/
10465,257380_125195,jura/
10466,269115_117650,goesch/
10467,262370_112840,wallis/
10468,263400_112695,wallis/
10469,264390_113070,wallis/
10470,269110_117685,goesch/
10471,257660_124960,jura/
10472,261810_112825,wallis/
10473,249015_111580,genf/
10474,262660_112835,wallis/
10475,271580_109885,ticino/
10476,271510_109935,ticino/
10477,271440_109780,ticino/
10478,271505_109880,ticino/
10479,257335_125185,jura/
10480,263680_112740,wallis/
10481,271520_110365,ticino/
10482,257295_125285,jura/
10483,262950_112840,wallis/
10484,256895_125915,jura/
10485,256915_125895,jura/
10486,263700_112735,wallis/
10487,249930_111570,genf/
10488,264345_113035,wallis/
10489,262830_112850,wallis/
10490,257110_125625,jura/
10491,271495_110395,ticino/
10492,257290_125235,jura/
10493,271570_109825,ticino/
10494,262275_112835,wallis/
10495,263855_112790,wallis/
10496,248935_111510,genf/
10497,271470_110460,ticino/
10498,261915_112840,wallis/
10499,271465_110965,ticino/
10500,262915_112845,wallis/
10501,263385_112710,wallis/
10502,268825_117230,goesch/
10503,263945_112860,wallis/
10504,263855_112815,wallis/
10505,262870_112845,wallis/
10506,264450_113175,wallis/
10507,256890_125925,jura/
10508,257130_125460,jura/
10509,269310_117970,goesch/
10510,249140_111775,genf/
10511,249160_111820,genf/
10512,268820_117220,goesch/
10513,269185_117760,goesch/
10514,268955_117440,goesch/
10515,257545_125195,jura/
10516,249695_112045,genf/
10517,249025_111625,genf/
10518,262535_112835,wallis/
10519,271540_110705,ticino/
10520,264125_112970,wallis/
10521,248930_111505,genf/
10522,257140_125570,jura/
10523,268845_117390,goesch/
10524,263155_112815,wallis/
10525,271495_110400,ticino/
10526,262560_112830,wallis/
10527,257655_125100,jura/
10528,262180_112845,wallis/
10529,263505_112700,wallis/
10530,269175_117735,goesch/
10531,264260_112985,wallis/
10532,271535_110710,ticino/
10533,269215_117875,goesch/
10534,271570_110345,ticino/
10535,256865_125960,jura/
10536,248840_111505,genf/
10537,257370_125190,jura/
10538,249890_111500,genf/
10539,261805_112825,wallis/
10540,249915_111470,genf/
10541,263440_112710,wallis/
10542,249870_111520,genf/
10543,271485_110070,ticino/
10544,262025_112875,wallis/
10545,249925_111540,genf/
10546,257120_125465,jura/
10547,249690_112015,genf/
10548,249850_111590,genf/
10549,249320_111950,genf/
10550,271580_109785,ticino/
10551,257665_124910,jura/
10552,262855_112845,wallis/
10553,271520_110585,ticino/
10554,248945_111505,genf/
10555,262080_112860,wallis/
10556,263625_112720,wallis/
10557,263315_112735,wallis/
10558,249715_111885,genf/
10559,268835_117285,goesch/
10560,256810_126025,jura/
10561,261895_112825,wallis/
10562,257035_125770,jura/
10563,264290_113015,wallis/
10564,257410_125180,jura/
10565,261765_112840,wallis/
10566,263175_112820,wallis/
10567,262490_112865,wallis/
10568,271560_109750,ticino/
10569,256885_125935,jura/
10570,249915_111485,genf/
10571,262955_112845,wallis/
10572,248835_111515,genf/
10573,263395_112655,wallis/
10574,269070_117635,goesch/
10575,271580_110250,ticino/
10576,268880_117370,goesch/
10577,261585_112900,wallis/
10578,271465_110945,ticino/
10579,263555_112730,wallis/
10580,268905_117390,goesch/
10581,264445_113165,wallis/
10582,249855_111495,genf/
10583,263820_112775,wallis/
10584,269205_117900,goesch/
10585,256825_126015,jura/
10586,249010_111600,genf/
10587,271545_110605,ticino/
10588,271495_110510,ticino/
10589,269165_117715,goesch/
10590,271515_110865,ticino/
10591,261795_112835,wallis/
10592,249910_111475,genf/
10593,249865_111640,genf/
10594,268865_117345,goesch/
10595,268835_117190,goesch/
10596,263530_112705,wallis/
10597,271560_109985,ticino/
10598,271545_110210,ticino/
10599,263415_112710,wallis/
10600,264245_112995,wallis/
10601,262450_112870,wallis/
10602,249035_111625,genf/
10603,249870_111555,genf/
10604,271585_109765,ticino/
10605,249015_111570,genf/
10606,269025_117560,goesch/
10607,268910_117405,goesch/
10608,271600_110320,ticino/
10609,271485_110950,ticino/
10610,269280_117940,goesch/
10611,261630_112870,wallis/
10612,262875_112835,wallis/
10613,263925_112860,wallis/
10614,268990_117525,goesch/
10615,263240_112780,wallis/
10616,268800_116860,goesch/
10617,249750_111865,genf/
10618,271550_110715,ticino/
10619,249720_111865,genf/
10620,263100_112830,wallis/
10621,264015_112910,wallis/
10622,271485_110075,ticino/
10623,271460_109750,ticino/
10624,268900_117400,goesch/
10625,257065_125700,jura/
10626,268845_117370,goesch/
10627,262360_112840,wallis/
10628,264045_112905,wallis/
10629,249550_111995,genf/
10630,262295_112825,wallis/
10631,249770_111855,genf/
10632,271585_110280,ticino/
10633,263570_112710,wallis/
10634,262290_112840,wallis/
10635,271515_110885,ticino/
10636,261940_112840,wallis/
10637,263345_112710,wallis/
10638,271555_110355,ticino/
10639,249755_111860,genf/
10640,249880_111530,genf/
10641,249020_111550,genf/
10642,248865_111510,genf/
10643,271590_110270,ticino/
10644,268910_117420,goesch/
10645,263865_112815,wallis/
10646,257615_125045,jura/
10647,263200_112810,wallis/
10648,268860_117370,goesch/
10649,249680_112025,genf/
10650,263620_112725,wallis/
10651,248970_111525,genf/
10652,261780_112815,wallis/
10653,268895_117385,goesch/
10654,257640_125170,jura/
10655,263780_112750,wallis/
10656,249090_111690,genf/
10657,261880_112820,wallis/
10658,257215_125395,jura/
10659,262555_112835,wallis/
10660,249360_111980,genf/
10661,262945_112860,wallis/
10662,249330_111935,genf/
10663,268975_117490,goesch/
10664,249855_111465,genf/
10665,257330_125295,jura/
10666,262840_112835,wallis/
10667,269195_117770,goesch/
10668,257630_125065,jura/
10669,249685_112045,genf/
10670,257605_125190,jura/
10671,249900_111585,genf/
10672,268845_117195,goesch/
10673,257480_125195,jura/
10674,268795_116910,goesch/
10675,249910_111545,genf/
10676,256970_125800,jura/
10677,249085_111690,genf/
10678,257670_124910,jura/
10679,263000_112845,wallis/
10680,261850_112825,wallis/
10681,271525_110570,ticino/
10682,262830_112845,wallis/
10683,263285_112775,wallis/
10684,262260_112835,wallis/
10685,256910_125895,jura/
10686,249500_111980,genf/
10687,249880_111520,genf/
10688,248900_111510,genf/
10689,263690_112735,wallis/
10690,256945_125830,jura/
10691,264255_112975,wallis/
10692,249910_111560,genf/
10693,263890_112830,wallis/
10694,257660_124955,jura/
10695,249805_111820,genf/
10696,271570_109790,ticino/
10697,268835_116990,goesch/
10698,257130_125505,jura/
10699,263235_112805,wallis/
10700,261960_112865,wallis/
10701,271525_110025,ticino/
10702,264110_112950,wallis/
10703,269025_117550,goesch/
10704,271470_109785,ticino/
10705,271570_109965,ticino/
10706,264170_112965,wallis/
10707,268965_117470,goesch/
10708,263215_112790,wallis/
10709,249690_111920,genf/
10710,262015_112845,wallis/
10711,263325_112725,wallis/
10712,257610_125045,jura/
10713,268815_117030,goesch/
10714,261905_112850,wallis/
10715,257000_125795,jura/
10716,249880_111630,genf/
10717,261665_112850,wallis/
10718,249210_111940,genf/
10719,249575_111990,genf/
10720,263070_112845,wallis/
10721,256765_126190,jura/
10722,249085_111715,genf/
10723,271575_109805,ticino/
10724,257465_125195,jura/
10725,264130_112970,wallis/
10726,271585_110285,ticino/
10727,256805_126135,jura/
10728,257625_125190,jura/
10729,257660_124940,jura/
10730,268825_116995,goesch/
10731,257155_125405,jura/
10732,248805_111505,genf/
10733,256795_126120,jura/
10734,271555_110195,ticino/
10735,263405_112630,wallis/
10736,249685_112030,genf/
10737,271515_110075,ticino/
10738,263715_112750,wallis/
10739,249350_111930,genf/
10740,268790_116890,goesch/
10741,249900_111445,genf/
10742,271590_110290,ticino/
10743,257045_125785,jura/
10744,262135_112870,wallis/
10745,271570_110240,ticino/
10746,264450_113155,wallis/
10747,271515_110020,ticino/
10748,269020_117580,goesch/
10749,257060_125775,jura/
10750,261875_112825,wallis/
10751,249705_112060,genf/
10752,262085_112875,wallis/
10753,271520_109950,ticino/
10754,263045_112845,wallis/
10755,257085_125685,jura/
10756,271555_110690,ticino/
10757,271455_109755,ticino/
10758,249400_111980,genf/
10759,263450_112690,wallis/
10760,256825_126000,jura/
10761,271565_110750,ticino/
10762,257475_125190,jura/
10763,249140_111785,genf/
10764,249875_111505,genf/
10765,271570_110245,ticino/
10766,271490_110455,ticino/
10767,249815_111735,genf/
10768,249090_111705,genf/
10769,249645_111950,genf/
10770,248885_111525,genf/
10771,264195_113000,wallis/
10772,271560_109950,ticino/
10773,257075_125700,jura/
10774,256850_125955,jura/
10775,257605_125195,jura/
10776,249695_111905,genf/
10777,264185_112990,wallis/
10778,268955_117475,goesch/
10779,257115_125600,jura/
10780,249920_111580,genf/
10781,257055_125770,jura/
10782,268815_116920,goesch/
10783,264415_113095,wallis/
10784,263870_112835,wallis/
10785,256960_125810,jura/
10786,268815_116910,goesch/
10787,262695_112840,wallis/
10788,248855_111505,genf/
10789,269195_117775,goesch/
10790,249885_111615,genf/
10791,249280_111950,genf/
10792,271480_110950,ticino/
10793,249080_111690,genf/
10794,256985_125795,jura/
10795,249050_111630,genf/
10796,269095_117665,goesch/
10797,257540_125190,jura/
10798,271585_110335,ticino/
10799,257275_125355,jura/
10800,256785_126145,jura/
10801,268960_117475,goesch/
10802,257500_125200,jura/
10803,263350_112725,wallis/
10804,269210_117865,goesch/
10805,249915_111555,genf/
10806,257300_125320,jura/
10807,249905_111585,genf/
10808,269330_117985,goesch/
10809,271460_109795,ticino/
10810,271555_110765,ticino/
10811,264250_112990,wallis/
10812,271480_110965,ticino/
10813,263570_112735,wallis/
10814,268805_116855,goesch/
10815,256855_125940,jura/
10816,257055_125775,jura/
10817,269195_117825,goesch/
10818,271500_110565,ticino/
10819,262335_112835,wallis/
10820,257070_125740,jura/
10821,271470_110455,ticino/
10822,263365_112700,wallis/
10823,249875_111465,genf/
10824,249170_111860,genf/
10825,262095_112860,wallis/
10826,249020_111570,genf/
10827,262645_112820,wallis/
10828,257140_125415,jura/
10829,264350_113050,wallis/
10830,248910_111515,genf/
10831,268835_117350,goesch/
10832,257235_125380,jura/
10833,268845_117360,goesch/
10834,262560_112850,wallis/
10835,263285_112770,wallis/
10836,262900_112845,wallis/
10837,256915_125885,jura/
10838,261620_112885,wallis/
10839,261980_112855,wallis/
10840,256940_125860,jura/
10841,261735_112830,wallis/
10842,268805_116935,goesch/
10843,262115_112860,wallis/
10844,262425_112840,wallis/
10845,263405_112695,wallis/
10846,261990_112870,wallis/
10847,268865_116925,goesch/
10848,264410_113110,wallis/
10849,268840_116910,goesch/
10850,271595_110275,ticino/
10851,261965_112855,wallis/
10852,271460_109855,ticino/
10853,263400_112590,wallis/
10854,268835_116915,goesch/
10855,249420_111975,genf/
10856,271465_109780,ticino/
10857,257285_125320,jura/
10858,269065_117620,goesch/
10859,263795_112765,wallis/
10860,257075_125735,jura/
10861,262615_112840,wallis/
